"term","frequency","type_","great_area","term_normalize"
"transparents",38,"BOOK","0","transparents"
"transp. eletrônicos e prop. elétricas de superfícies",1,"AREA"," física ; prop. óticas e espectrosc. da mat. condens; outras inter. da mat. com rad. e part. ","0"
"transp. eletrônicos e prop. elétricas de superfícies",1,"AREA"," física ; superfícies e interfaces; películas e filamentos ","0"
"transplantado",21,"BOOK_CHAPTER","0","transplantado"
"transplantation",10,"ARTICLE","0","transplantation"
"transplantation",38,"BOOK_CHAPTER","0","transplantation"
"transplante",8,"ABSTRACT","0","transplante"
"transplante",9,"SPEAKER","0","transplante"
"transplante",19,"ARTICLE","0","transplante"
"transplante",124,"BOOK_CHAPTER","0","transplante"
"transport",35,"ARTICLE","0","transport"
"transport",38,"BOOK_CHAPTER","0","transport"
"transportados",59,"BOOK_CHAPTER","0","transportados"
"transportar",38,"BOOK_CHAPTER","0","transportar"
"transporte",2,"PATENT","0","transporte"
"transporte",19,"ABSTRACT","0","transporte"
"transporte",42,"ARTICLE","0","transporte"
"transporte",51,"BOOK","0","transporte"
"transporte",601,"BOOK_CHAPTER","0","transporte"
"transporte e tráfego urbano e regional",1,"AREA"," planejamento urbano e regional ; técnicas de planejamento e projeto urbanos e regionais ","0"
"transportes",9,"ARTICLE","0","transportes"
"transportes",20,"ABSTRACT","0","transportes"
"transportes",42,"BOOK","0","transportes"
"transportes",190,"BOOK_CHAPTER","0","transportes"
"transposição",10,"ARTICLE","0","transposicao"
"transposição",59,"BOOK","0","transposicao"
"transposição",506,"BOOK_CHAPTER","0","transposicao"
"transposições",38,"BOOK_CHAPTER","0","transposicoes"
"transpostas",38,"BOOK_CHAPTER","0","transpostas"
"transtorno",39,"ARTICLE","0","transtorno"
"transtorno",76,"BOOK","0","transtorno"
"transtorno",926,"BOOK_CHAPTER","0","transtorno"
"transtornos",29,"ABSTRACT","0","transtornos"
"transtornos",81,"ARTICLE","0","transtornos"
"transtornos",413,"BOOK_CHAPTER","0","transtornos"
"transttornos",39,"BOOK_CHAPTER","0","transttornos"
"transumanidade",39,"BOOK_CHAPTER","0","transumanidade"
"transversais",60,"BOOK_CHAPTER","0","transversais"
"transversal",9,"SPEAKER","0","transversal"
"transversal",37,"BOOK","0","transversal"
"transversal",58,"ARTICLE","0","transversal"
"transversal",229,"BOOK_CHAPTER","0","transversal"
"transversalidade",51,"BOOK","0","transversalidade"
"transversalidade",548,"BOOK_CHAPTER","0","transversalidade"
"transversalidades",37,"BOOK_CHAPTER","0","transversalidades"
"transversalizar",21,"BOOK_CHAPTER","0","transversalizar"
"transviada",21,"BOOK_CHAPTER","0","transviada"
"transviadas",112,"BOOK_CHAPTER","0","transviadas"
"transviados",39,"BOOK_CHAPTER","0","transviados"
"trap",12,"ARTICLE","0","trap"
"trapiche",38,"BOOK_CHAPTER","0","trapiche"
"trapicheiros",38,"BOOK_CHAPTER","0","trapicheiros"
"trapiches",152,"BOOK_CHAPTER","0","trapiches"
"trapos",76,"BOOK","0","trapos"
"trapping",14,"ARTICLE","0","trapping"
"traps",12,"ARTICLE","0","traps"
"traqueal",2,"PATENT","0","traqueal"
"traqueal",67,"BOOK_CHAPTER","0","traqueal"
"tras",38,"BOOK","0","tras"
"trás",10,"ABSTRACT","0","tras"
"trás",82,"BOOK_CHAPTER","0","tras"
"trás",155,"BOOK","0","tras"
"trasnição",38,"BOOK_CHAPTER","0","trasnicao"
"trasnposição",38,"BOOK","0","trasnposicao"
"trastorno",38,"BOOK_CHAPTER","0","trastorno"
"trata",74,"BOOK_CHAPTER","0","trata"
"tratada",1,"PATENT","0","tratada"
"tratada",27,"ARTICLE","0","tratada"
"tratada",69,"BOOK_CHAPTER","0","tratada"
"tratadas",34,"ARTICLE","0","tratadas"
"tratado",25,"ARTICLE","0","tratado"
"tratado",96,"BOOK","0","tratado"
"tratado",134,"BOOK_CHAPTER","0","tratado"
"tratados",21,"ARTICLE","0","tratados"
"tratados",98,"BOOK_CHAPTER","0","tratados"
"tratamentais",72,"BOOK_CHAPTER","0","tratamentais"
"tratamento",12,"PATENT","0","tratamento"
"tratamento",35,"SPEAKER","0","tratamento"
"tratamento",89,"ABSTRACT","0","tratamento"
"tratamento",303,"BOOK","0","tratamento"
"tratamento",424,"ARTICLE","0","tratamento"
"tratamento",3572,"BOOK_CHAPTER","0","tratamento"
"tratamento da madeira",1,"AREA"," recursos florestais e engenharia florestal ; propriedades fisico-mecânicas da madeira ","0"
"tratamento de águas residuárias",1,"AREA"," engenharia sanitária ","0"
"tratamentos",20,"ARTICLE","0","tratamentos"
"tratamentos",38,"BOOK","0","tratamentos"
"tratamentos",152,"BOOK_CHAPTER","0","tratamentos"
"tratamentos e aproveitamento de rejeitos",1,"AREA"," engenharia química ","0"
"tratamentos e aproveitamento de rejeitos",1,"AREA"," engenharia química ; transferência de calor ","0"
"tratamentos térmicos, mecânicos e químicos",1,"AREA"," engenharia de materiais e metalúrgica ; materiais conjugados não-metálicos ","0"
"tratamiento",81,"BOOK_CHAPTER","0","tratamiento"
"tratando",38,"BOOK_CHAPTER","0","tratando"
"tratar",178,"BOOK_CHAPTER","0","tratar"
"trato",27,"ARTICLE","0","trato"
"trato",453,"BOOK_CHAPTER","0","trato"
"tratos",12,"ARTICLE","0","tratos"
"tratos",59,"BOOK","0","tratos"
"tratos",174,"BOOK_CHAPTER","0","tratos"
"trauma",16,"ABSTRACT","0","trauma"
"trauma",46,"ARTICLE","0","trauma"
"trauma",48,"SPEAKER","0","trauma"
"trauma",419,"BOOK_CHAPTER","0","trauma"
"traumas",8,"ARTICLE","0","traumas"
"traumas",107,"BOOK_CHAPTER","0","traumas"
"traumatic",16,"ARTICLE","0","traumatic"
"traumáticas",101,"BOOK_CHAPTER","0","traumaticas"
"traumatico",21,"BOOK_CHAPTER","0","traumatico"
"traumático",8,"ARTICLE","0","traumatico"
"traumático",73,"BOOK_CHAPTER","0","traumatico"
"traumatismo",24,"ARTICLE","0","traumatismo"
"traumatismo",135,"BOOK_CHAPTER","0","traumatismo"
"traumato",11,"ABSTRACT","0","traumato"
"traumatologia",21,"BOOK_CHAPTER","0","traumatologia"
"traumatologia",46,"ABSTRACT","0","traumatologia"
"traumatologia",53,"SPEAKER","0","traumatologia"
"traumatologia",66,"BOOK","0","traumatologia"
"travel",38,"BOOK","0","travel"
"travers",22,"BOOK","0","travers"
"traversées",37,"BOOK","0","traversees"
"través",38,"BOOK_CHAPTER","0","traves"
"travessa",38,"BOOK_CHAPTER","0","travessa"
"travessia",8,"ARTICLE","0","travessia"
"travessia",193,"BOOK_CHAPTER","0","travessia"
"travessias",16,"ARTICLE","0","travessias"
"travessias",19,"SPEAKER","0","travessias"
"travessias",248,"BOOK","0","travessias"
"travessias",694,"BOOK_CHAPTER","0","travessias"
"travesti",15,"ARTICLE","0","travesti"
"travesti",463,"BOOK_CHAPTER","0","travesti"
"travestidos",38,"BOOK_CHAPTER","0","travestidos"
"travestilidade",38,"BOOK_CHAPTER","0","travestilidade"
"travestilidades",38,"BOOK_CHAPTER","0","travestilidades"
"travestis",26,"ARTICLE","0","travestis"
"travestis",115,"BOOK","0","travestis"
"travestis",414,"BOOK_CHAPTER","0","travestis"
"trayectorias",37,"BOOK_CHAPTER","0","trayectorias"
"trazem",37,"BOOK_CHAPTER","0","trazem"
"trazíbulo henrique pardo casas",1,"NAME","0","0"
"trazidas",68,"BOOK","0","trazidas"
"trazido",38,"BOOK_CHAPTER","0","trazido"
"treat",11,"ARTICLE","0","treat"
"treat",37,"BOOK_CHAPTER","0","treat"
"treated",85,"ARTICLE","0","treated"
"treating",2,"PATENT","0","treating"
"treatment",323,"ARTICLE","0","treatment"
"treatment",353,"BOOK_CHAPTER","0","treatment"
"treatments",16,"ARTICLE","0","treatments"
"trecho",23,"ARTICLE","0","trecho"
"trecho",39,"BOOK","0","trecho"
"trecho",329,"BOOK_CHAPTER","0","trecho"
"trechos",21,"BOOK_CHAPTER","0","trechos"
"tree",172,"BOOK_CHAPTER","0","tree"
"tree",204,"ARTICLE","0","tree"
"treefrog",17,"ARTICLE","0","treefrog"
"trees",59,"BOOK_CHAPTER","0","trees"
"trees",73,"ARTICLE","0","trees"
"treinamento",44,"SPEAKER","0","treinamento"
"treinamento",47,"ABSTRACT","0","treinamento"
"treinamento",50,"ARTICLE","0","treinamento"
"treinamento",72,"BOOK","0","treinamento"
"treinamento",321,"BOOK_CHAPTER","0","treinamento"
"treinamento de pessoal",1,"AREA"," psicologia ; ensino e aprendizagem na sala de aula ","0"
"treinamento desportivo",1,"AREA"," educação física ","0"
"treinamento e alocação de mão-de-obra",1,"AREA"," economia ; administração financeira ","0"
"treinamento e avaliação",1,"AREA"," psicologia ","0"
"treinamento e avaliação",1,"AREA"," psicologia ; fatores humanos no trabalho ","0"
"treinamento e avaliação",1,"AREA"," psicologia ; relações interpessoais ","0"
"treinamentos",18,"ABSTRACT","0","treinamentos"
"treinamentos",38,"BOOK_CHAPTER","0","treinamentos"
"treino",98,"BOOK_CHAPTER","0","treino"
"trem",75,"BOOK","0","trem"
"tremedal",30,"BOOK_CHAPTER","0","tremedal"
"tremedal",134,"BOOK","0","tremedal"
"tremembé",76,"BOOK_CHAPTER","0","tremembe"
"trend",11,"ARTICLE","0","trend"
"trends",49,"ARTICLE","0","trends"
"trends",58,"BOOK_CHAPTER","0","trends"
"trepadeiras",38,"BOOK_CHAPTER","0","trepadeiras"
"tres",38,"BOOK_CHAPTER","0","tres"
"três",43,"ABSTRACT","0","tres"
"três",154,"ARTICLE","0","tres"
"três",177,"BOOK","0","tres"
"três",846,"BOOK_CHAPTER","0","tres"
"trevisan",37,"BOOK_CHAPTER","0","trevisan"
"trhough",37,"BOOK_CHAPTER","0","trhough"
"triad",8,"ARTICLE","0","triad"
"tríade",14,"ARTICLE","0","triade"
"tríade",246,"BOOK_CHAPTER","0","triade"
"triádica",51,"BOOK_CHAPTER","0","triadica"
"triádico",21,"BOOK_CHAPTER","0","triadico"
"triagem",10,"ABSTRACT","0","triagem"
"triagem",25,"ARTICLE","0","triagem"
"triagem",191,"BOOK_CHAPTER","0","triagem"
"trial",84,"ARTICLE","0","trial"
"triálogo",38,"BOOK_CHAPTER","0","trialogo"
"trials",21,"ARTICLE","0","trials"
"triangulação",39,"BOOK_CHAPTER","0","triangulacao"
"triangular",39,"BOOK_CHAPTER","0","triangular"
"triângulo",8,"ABSTRACT","0","triangulo"
"triângulo",8,"SPEAKER","0","triangulo"
"triângulo",38,"BOOK","0","triangulo"
"triângulo",133,"BOOK_CHAPTER","0","triangulo"
"triângulos",38,"BOOK_CHAPTER","0","triangulos"
"triassic",10,"ARTICLE","0","triassic"
"triassic",39,"BOOK_CHAPTER","0","triassic"
"triássico",1,"AREA"," zoologia ; sistemática filogenética ","0"
"triatoma",30,"BOOK_CHAPTER","0","triatoma"
"triatomíneos",68,"BOOK","0","triatomineos"
"trib",21,"BOOK_CHAPTER","0","trib"
"tribe",27,"ARTICLE","0","tribe"
"tribo",8,"ARTICLE","0","tribo"
"tribo",77,"BOOK_CHAPTER","0","tribo"
"tribunais",75,"BOOK","0","tribunais"
"tribunais",351,"BOOK_CHAPTER","0","tribunais"
"tribunal",8,"SPEAKER","0","tribunal"
"tribunal",29,"ARTICLE","0","tribunal"
"tribunal",33,"ABSTRACT","0","tribunal"
"tribunal",238,"BOOK","0","tribunal"
"tribunal",686,"BOOK_CHAPTER","0","tribunal"
"tributação",8,"ABSTRACT","0","tributacao"
"tributação",10,"ARTICLE","0","tributacao"
"tributação",116,"BOOK_CHAPTER","0","tributacao"
"tributar",38,"BOOK_CHAPTER","0","tributar"
"tributária",21,"ARTICLE","0","tributaria"
"tributária",24,"ABSTRACT","0","tributaria"
"tributária",136,"BOOK","0","tributaria"
"tributária",454,"BOOK_CHAPTER","0","tributaria"
"tributárias",83,"BOOK_CHAPTER","0","tributarias"
"tributário",17,"SPEAKER","0","tributario"
"tributário",20,"ARTICLE","0","tributario"
"tributário",63,"ABSTRACT","0","tributario"
"tributário",178,"BOOK","0","tributario"
"tributário",488,"BOOK_CHAPTER","0","tributario"
"tributo",52,"BOOK","0","tributo"
"tributo",169,"BOOK_CHAPTER","0","tributo"
"tributos",37,"BOOK","0","tributos"
"tributos",101,"BOOK_CHAPTER","0","tributos"
"trica",38,"BOOK_CHAPTER","0","trica"
"trichoderma",2,"PATENT","0","trichoderma"
"trichoderma",58,"ARTICLE","0","trichoderma"
"trichoderma",126,"BOOK_CHAPTER","0","trichoderma"
"trichomes",10,"ARTICLE","0","trichomes"
"trichomyia",14,"ARTICLE","0","trichomyia"
"trichomyiinae",11,"ARTICLE","0","trichomyiinae"
"trichothorax",8,"ARTICLE","0","trichothorax"
"trícia souto santos",1,"NAME","0","0"
"tricoleucemia",21,"BOOK_CHAPTER","0","tricoleucemia"
"tricolor",3,"PATENT","0","tricolor"
"tricolor",20,"BOOK_CHAPTER","0","tricolor"
"tricolores",21,"BOOK","0","tricolores"
"tricornutum",1,"PATENT","0","tricornutum"
"tricotomia",21,"BOOK_CHAPTER","0","tricotomia"
"tridactyla",8,"ARTICLE","0","tridactyla"
"tridimensional",16,"ARTICLE","0","tridimensional"
"tridimensional",76,"BOOK_CHAPTER","0","tridimensional"
"triênio",17,"ABSTRACT","0","trienio"
"trifásicos",22,"BOOK_CHAPTER","0","trifasicos"
"triglyceride",8,"ARTICLE","0","triglyceride"
"triglycerides",8,"ARTICLE","0","triglycerides"
"trigo",12,"ARTICLE","0","trigo"
"trigo",22,"BOOK_CHAPTER","0","trigo"
"trigona",8,"ARTICLE","0","trigona"
"trigoniaceae",21,"BOOK_CHAPTER","0","trigoniaceae"
"trigonométricas",38,"BOOK_CHAPTER","0","trigonometricas"
"trigueiro",38,"BOOK_CHAPTER","0","trigueiro"
"trilha",15,"ARTICLE","0","trilha"
"trilha",171,"BOOK","0","trilha"
"trilha",377,"BOOK_CHAPTER","0","trilha"
"trilhados",113,"BOOK_CHAPTER","0","trilhados"
"trilhando",131,"BOOK_CHAPTER","0","trilhando"
"trilhando",161,"BOOK","0","trilhando"
"trilhas",24,"SPEAKER","0","trilhas"
"trilhas",28,"ARTICLE","0","trilhas"
"trilhas",686,"BOOK","0","trilhas"
"trilhas",1094,"BOOK_CHAPTER","0","trilhas"
"trilhas interpretativas",1,"AREA"," educação física ; pesquisa em dossel ","0"
"trilhos",37,"BOOK_CHAPTER","0","trilhos"
"trilhos",112,"BOOK","0","trilhos"
"trilíngue",81,"BOOK_CHAPTER","0","trilingue"
"trilogia",12,"ARTICLE","0","trilogia"
"trilogia",75,"BOOK","0","trilogia"
"trilogia",201,"BOOK_CHAPTER","0","trilogia"
"trincheras",30,"BOOK_CHAPTER","0","trincheras"
"trindade",21,"BOOK_CHAPTER","0","trindade"
"trindade",74,"BOOK","0","trindade"
"trinta",97,"BOOK","0","trinta"
"trio",20,"BOOK","0","trio"
"trip",39,"BOOK_CHAPTER","0","trip"
"triplex",39,"BOOK_CHAPTER","0","triplex"
"triplice",43,"BOOK_CHAPTER","0","triplice"
"tríplice",21,"BOOK_CHAPTER","0","triplice"
"triplo",38,"BOOK_CHAPTER","0","triplo"
"tríshula",38,"BOOK","0","trishula"
"trissomia",233,"BOOK_CHAPTER","0","trissomia"
"triste",21,"BOOK","0","triste"
"triste",21,"BOOK_CHAPTER","0","triste"
"tristeza",8,"ARTICLE","0","tristeza"
"tristeza",115,"BOOK_CHAPTER","0","tristeza"
"triterpenes",15,"ARTICLE","0","triterpenes"
"triterpênicos",38,"BOOK_CHAPTER","0","triterpenicos"
"triterpenos",1,"PATENT","0","triterpenos"
"triticum",22,"BOOK_CHAPTER","0","triticum"
"tritt",21,"BOOK_CHAPTER","0","tritt"
"triunfais",31,"BOOK_CHAPTER","0","triunfais"
"triunfal",31,"BOOK_CHAPTER","0","triunfal"
"triunfo",59,"BOOK","0","triunfo"
"trivalente",39,"BOOK_CHAPTER","0","trivalente"
"trix",38,"BOOK_CHAPTER","0","trix"
"trnas",76,"BOOK","0","trnas"
"trnasatlânticas",21,"BOOK","0","trnasatlanticas"
"troca",11,"ARTICLE","0","troca"
"troca",38,"BOOK","0","troca"
"troca",475,"BOOK_CHAPTER","0","troca"
"trocas",18,"ARTICLE","0","trocas"
"trocas",60,"BOOK","0","trocas"
"trocas",96,"BOOK_CHAPTER","0","trocas"
"tróficas",39,"BOOK_CHAPTER","0","troficas"
"trófico",8,"ARTICLE","0","trofico"
"trófico",38,"BOOK_CHAPTER","0","trofico"
"tróficos",21,"BOOK_CHAPTER","0","troficos"
"trolagens",39,"BOOK_CHAPTER","0","trolagens"
"trole",38,"BOOK","0","trole"
"trombetas",76,"BOOK_CHAPTER","0","trombetas"
"trombolíticos",36,"BOOK_CHAPTER","0","tromboliticos"
"tronco",10,"ABSTRACT","0","tronco"
"tronco",12,"ARTICLE","0","tronco"
"tronco",38,"BOOK","0","tronco"
"tronco",287,"BOOK_CHAPTER","0","tronco"
"trono",38,"BOOK_CHAPTER","0","trono"
"tropcasas",39,"BOOK_CHAPTER","0","tropcasas"
"tropel",38,"BOOK_CHAPTER","0","tropel"
"trophic",32,"ARTICLE","0","trophic"
"tropicais",34,"ARTICLE","0","tropicais"
"tropicais",43,"ABSTRACT","0","tropicais"
"tropicais",437,"BOOK_CHAPTER","0","tropicais"
"tropical",45,"ABSTRACT","0","tropical"
"tropical",51,"SPEAKER","0","tropical"
"tropical",128,"BOOK","0","tropical"
"tropical",410,"ARTICLE","0","tropical"
"tropical",484,"BOOK_CHAPTER","0","tropical"
"tropicales",59,"BOOK_CHAPTER","0","tropicales"
"tropicalismo",38,"BOOK_CHAPTER","0","tropicalismo"
"trópico",37,"BOOK_CHAPTER","0","tropico"
"trópicos",9,"ABSTRACT","0","tropicos"
"trópicos",21,"BOOK","0","tropicos"
"trópicos",116,"BOOK_CHAPTER","0","tropicos"
"troppo",21,"BOOK_CHAPTER","0","troppo"
"troschel",21,"BOOK_CHAPTER","0","troschel"
"trouxe",38,"BOOK_CHAPTER","0","trouxe"
"trova",38,"BOOK_CHAPTER","0","trova"
"trovador",29,"BOOK_CHAPTER","0","trovador"
"trovadorismo",21,"BOOK","0","trovadorismo"
"trovas",30,"BOOK_CHAPTER","0","trovas"
"trsforamacion",38,"BOOK_CHAPTER","0","trsforamacion"
"trucagens",21,"BOOK_CHAPTER","0","trucagens"
"truká",10,"ARTICLE","0","truka"
"truká",136,"BOOK","0","truka"
"truká",265,"BOOK_CHAPTER","0","truka"
"truques",31,"BOOK","0","truques"
"tryon",76,"BOOK_CHAPTER","0","tryon"
"trypanosoma",33,"ARTICLE","0","trypanosoma"
"trypsin",10,"ARTICLE","0","trypsin"
"tryptophan",20,"BOOK_CHAPTER","0","tryptophan"
"tsimane",22,"BOOK_CHAPTER","0","tsimane"
"tsimané",22,"BOOK","0","tsimane"
"tsunami",36,"BOOK_CHAPTER","0","tsunami"
"tterritório",22,"BOOK_CHAPTER","0","tterritorio"
"tuany santos souza",1,"NAME","0","0"
"tuareg",38,"BOOK","0","tuareg"
"tubarão",38,"BOOK_CHAPTER","0","tubarao"
"tuberculatum",9,"ARTICLE","0","tuberculatum"
"tubérculos",21,"BOOK_CHAPTER","0","tuberculos"
"tuberculose",1,"PATENT","0","tuberculose"
"tuberculose",10,"ABSTRACT","0","tuberculose"
"tuberculose",30,"ARTICLE","0","tuberculose"
"tuberculose",146,"BOOK","0","tuberculose"
"tuberculose",721,"BOOK_CHAPTER","0","tuberculose"
"tuberculosis",47,"ARTICLE","0","tuberculosis"
"tuberculosis",138,"BOOK_CHAPTER","0","tuberculosis"
"tuberosa",33,"ARTICLE","0","tuberosa"
"tuberosa",42,"BOOK_CHAPTER","0","tuberosa"
"tuberosa",76,"BOOK","0","tuberosa"
"tuberosas",21,"BOOK_CHAPTER","0","tuberosas"
"tuberosum",9,"ARTICLE","0","tuberosum"
"tuca",22,"BOOK","0","tuca"
"tuca",39,"BOOK_CHAPTER","0","tuca"
"tucano",8,"ARTICLE","0","tucano"
"tucano",210,"BOOK_CHAPTER","0","tucano"
"tucídides",38,"BOOK","0","tucidides"
"tucídides",114,"BOOK_CHAPTER","0","tucidides"
"tucuns",38,"BOOK_CHAPTER","0","tucuns"
"tude",30,"BOOK_CHAPTER","0","tude"
"tudo",9,"SPEAKER","0","tudo"
"tudo",12,"ARTICLE","0","tudo"
"tudo",409,"BOOK","0","tudo"
"tudo",779,"BOOK_CHAPTER","0","tudo"
"tufted",12,"ARTICLE","0","tufted"
"tuirsmo",38,"BOOK_CHAPTER","0","tuirsmo"
"tula ornellas farias santos",1,"NAME","0","0"
"tulio",38,"BOOK_CHAPTER","0","tulio"
"túlio",21,"BOOK","0","tulio"
"túlio césar azevedo alves",1,"NAME","0","0"
"tumbalalá",38,"BOOK","0","tumbalala"
"tumbenci",112,"BOOK_CHAPTER","0","tumbenci"
"tumografia",38,"BOOK_CHAPTER","0","tumografia"
"tumor",49,"ARTICLE","0","tumor"
"tumor",177,"BOOK_CHAPTER","0","tumor"
"tumores",1,"PATENT","0","tumores"
"tumores",59,"BOOK_CHAPTER","0","tumores"
"tumors",26,"ARTICLE","0","tumors"
"tungiasis",9,"ARTICLE","0","tungiasis"
"tungsten",8,"ARTICLE","0","tungsten"
"túnicas",37,"BOOK","0","tunicas"
"tuning",9,"ARTICLE","0","tuning"
"tupã",38,"BOOK","0","tupa"
"tupan",22,"BOOK","0","tupan"
"tupan",112,"BOOK_CHAPTER","0","tupan"
"tupi",76,"BOOK","0","tupi"
"tupinambá",10,"ABSTRACT","0","tupinamba"
"tupinambá",22,"ARTICLE","0","tupinamba"
"tupinambá",76,"BOOK","0","tupinamba"
"tupinambá",417,"BOOK_CHAPTER","0","tupinamba"
"tupinambà",38,"BOOK_CHAPTER","0","tupinamba"
"tupinambás",68,"BOOK_CHAPTER","0","tupinambas"
"tupis",37,"BOOK_CHAPTER","0","tupis"
"turbantes",37,"BOOK","0","turbantes"
"turbinas",1,"PATENT","0","turbinas"
"turbulência",77,"BOOK_CHAPTER","0","turbulencia"
"turiístico",38,"BOOK_CHAPTER","0","turiistico"
"turismo",1,"AREA"," administração ; gestão de negócios ","0"
"turismo",1,"AREA"," geografia ; meio ambiente ","0"
"turismo",1,"AREA"," turismo ","0"
"turismo",197,"ARTICLE","0","turismo"
"turismo",218,"ABSTRACT","0","turismo"
"turismo",277,"SPEAKER","0","turismo"
"turismo",1518,"BOOK","0","turismo"
"turismo",5162,"BOOK_CHAPTER","0","turismo"
"turista",39,"BOOK","0","turista"
"turista",195,"BOOK_CHAPTER","0","turista"
"turística",25,"ARTICLE","0","turistica"
"turística",58,"BOOK","0","turistica"
"turística",419,"BOOK_CHAPTER","0","turistica"
"turísticas",190,"BOOK_CHAPTER","0","turisticas"
"turistico",21,"BOOK_CHAPTER","0","turistico"
"turístico",11,"SPEAKER","0","turistico"
"turístico",14,"ARTICLE","0","turistico"
"turístico",38,"BOOK","0","turistico"
"turístico",250,"BOOK_CHAPTER","0","turistico"
"turísticos",9,"ABSTRACT","0","turisticos"
"turísticos",12,"ARTICLE","0","turisticos"
"turísticos",258,"BOOK_CHAPTER","0","turisticos"
"turistificação",37,"BOOK_CHAPTER","0","turistificacao"
"turma",1,"PATENT","0","turma"
"turma",18,"SPEAKER","0","turma"
"turma",28,"ABSTRACT","0","turma"
"turma",32,"ARTICLE","0","turma"
"turma",120,"BOOK","0","turma"
"turma",915,"BOOK_CHAPTER","0","turma"
"turmas",18,"ABSTRACT","0","turmas"
